Unnamed: 0,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
6771.0,42.0,Private,46091.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
4000.0,31.0,State-gov,227864.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
21591.0,40.0,Private,343068.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
2186.0,39.0,Private,312271.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
37325.0,60.0,Self-emp-inc,181196.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23869.0,60.0,Self-emp-not-inc,168223.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
27023.0,37.0,Private,231180.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46014.0,33.0,Private,59083.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,45.0,United-States,>50K
18654.0,57.0,Private,205708.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Poland,<=50K
21355.0,45.0,Private,325390.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26471.0,40.0,Private,316820.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,White,Male,4064.0,0.0,40.0,United-States,<=50K
41311.0,43.0,Private,239161.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K
22376.0,31.0,Private,351187.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
36168.0,60.0,Private,198170.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32677.0,21.0,Private,305781.0,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,45.0,United-States,<=50K
47892.0,30.0,Local-gov,44566.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,<=50K
24102.0,21.0,Private,275421.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
38461.0,44.0,Local-gov,190020.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23237.0,46.0,Private,106255.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33904.0,43.0,Private,183765.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,?,>50K
2496.0,50.0,Private,141340.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
11586.0,39.0,Private,97771.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
10609.0,45.0,Private,154237.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
43563.0,33.0,Private,188246.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,45.0,United-States,>50K
4834.0,52.0,Private,279543.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,60.0,Cuba,>50K
29998.0,30.0,Private,175083.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,52.0,United-States,<=50K
2891.0,23.0,Private,196678.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
19352.0,35.0,Private,376455.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K
11818.0,29.0,Private,173113.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45631.0,18.0,Federal-gov,280728.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,32.0,United-States,<=50K
44190.0,27.0,Private,219863.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,40.0,United-States,<=50K
26449.0,28.0,Private,132078.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
43757.0,35.0,Private,177102.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
42064.0,19.0,Private,142219.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
20782.0,40.0,Private,118001.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
35838.0,43.0,Federal-gov,105936.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,13550.0,0.0,40.0,United-States,>50K
29615.0,34.0,Private,139890.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
31235.0,35.0,Private,409200.0,Assoc-acdm,12.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,,<=50K
16344.0,42.0,Private,116632.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
35505.0,25.0,Private,521400.0,5th-6th,3.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,Mexico,<=50K
41401.0,39.0,Private,49020.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,3103.0,0.0,48.0,United-States,>50K
31770.0,45.0,Private,233511.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K
41842.0,24.0,Private,162312.0,HS-grad,9.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,South,<=50K
2297.0,34.0,Private,209768.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K
43483.0,37.0,Private,104359.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
12232.0,39.0,Private,199816.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
27257.0,48.0,Self-emp-not-inc,32825.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40781.0,20.0,Private,138938.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K
30457.0,29.0,Private,172865.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28788.0,24.0,Private,241367.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35772.0,23.0,Private,123983.0,Assoc-voc,11.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
21392.0,31.0,Private,363130.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Male,0.0,0.0,18.0,United-States,<=50K
19240.0,48.0,Self-emp-inc,26145.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80.0,United-States,<=50K
23624.0,52.0,Private,181677.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,>50K
7845.0,23.0,Private,208238.0,10th,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
34821.0,37.0,Private,147258.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
41333.0,33.0,Private,314310.0,HS-grad,9.0,Married-spouse-absent,Sales,Not-in-family,White,Male,0.0,0.0,20.0,,<=50K
5356.0,42.0,Private,111895.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
47737.0,30.0,Private,378009.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
44577.0,61.0,Private,229744.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
19507.0,58.0,Local-gov,310085.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23963.0,31.0,Private,248178.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,35.0,United-States,<=50K
4646.0,81.0,?,143732.0,1st-4th,2.0,Widowed,?,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
19128.0,26.0,?,188343.0,HS-grad,9.0,Never-married,?,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
4204.0,26.0,Private,123384.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K
6236.0,35.0,Private,111377.0,HS-grad,9.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35068.0,51.0,Private,228516.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,Columbia,<=50K
14891.0,36.0,Private,117381.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
32613.0,28.0,Private,334032.0,Assoc-voc,11.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
44090.0,30.0,Private,39386.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,99.0,United-States,<=50K
34027.0,27.0,Private,160786.0,11th,7.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,Germany,<=50K
29531.0,24.0,Private,233419.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25993.0,30.0,?,157289.0,11th,7.0,Never-married,?,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
15988.0,20.0,?,38032.0,HS-grad,9.0,Never-married,?,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
25654.0,40.0,Private,224799.0,Bachelors,13.0,,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
8909.0,21.0,Private,176486.0,Some-college,10.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K
1692.0,33.0,Private,301251.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
40385.0,61.0,Private,71209.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
25435.0,53.0,Private,123703.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
47083.0,33.0,Private,25610.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,Other,Male,0.0,0.0,40.0,Japan,>50K
6566.0,45.0,Private,264514.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
,38.0,Private,314007.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,5178.0,0.0,40.0,United-States,>50K
12443.0,23.0,Private,224632.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,38.0,United-States,<=50K
21084.0,27.0,Private,123984.0,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,Philippines,<=50K
23179.0,53.0,Self-emp-not-inc,151159.0,10th,6.0,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
4210.0,58.0,Private,100303.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,42.0,United-States,>50K
17381.0,68.0,?,140282.0,7th-8th,4.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,8.0,United-States,<=50K
28954.0,30.0,Private,87561.0,Assoc-acdm,12.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
8861.0,44.0,Federal-gov,320451.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024.0,0.0,40.0,Philippines,>50K
32293.0,46.0,Private,192779.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,>50K
36290.0,71.0,?,108390.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,3432.0,0.0,20.0,United-States,<=50K
48232.0,37.0,Self-emp-not-inc,198841.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
8659.0,36.0,Local-gov,248263.0,HS-grad,9.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40475.0,29.0,Private,413227.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
5869.0,44.0,Local-gov,360884.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
13480.0,31.0,Private,364657.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
39396.0,24.0,Private,270872.0,HS-grad,9.0,,Craft-repair,Other-relative,White,Male,594.0,0.0,40.0,?,<=50K
27400.0,37.0,Private,64922.0,Bachelors,13.0,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,70.0,England,<=50K
26306.0,45.0,Local-gov,102359.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,37.0,United-States,<=50K
36795.0,25.0,State-gov,108542.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
11198.0,47.0,Private,149218.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
25008.0,23.0,Private,214227.0,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
35711.0,19.0,Private,445728.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
38430.0,22.0,Private,403519.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,<=50K
31128.0,51.0,Private,165614.0,Masters,14.0,Never-married,Prof-specialty,,White,Male,0.0,0.0,55.0,United-States,>50K
29230.0,39.0,Self-emp-not-inc,34378.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
41495.0,28.0,Private,270973.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
39047.0,65.0,Private,149131.0,11th,7.0,Divorced,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
43615.0,56.0,Federal-gov,141877.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
40849.0,56.0,Private,34626.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1980.0,40.0,United-States,<=50K
36995.0,49.0,Private,297884.0,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4064.0,0.0,50.0,United-States,<=50K
42912.0,61.0,Private,228287.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
33873.0,55.0,Private,24694.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
42785.0,50.0,Private,558490.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
15545.0,48.0,Private,358382.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,52.0,United-States,<=50K
17366.0,30.0,Private,241259.0,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,40.0,United-States,<=50K
22554.0,23.0,Private,167692.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
39025.0,44.0,Self-emp-not-inc,194636.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3137.0,0.0,50.0,United-States,<=50K
44659.0,28.0,Private,198197.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55.0,United-States,>50K
11996.0,28.0,Private,408417.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
29191.0,57.0,Private,139290.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
26053.0,39.0,Private,168894.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
31673.0,46.0,Local-gov,160187.0,Masters,14.0,Widowed,Exec-managerial,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
45447.0,54.0,Private,340476.0,HS-grad,9.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
16019.0,36.0,Private,188888.0,12th,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
30768.0,45.0,Private,380922.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
5761.0,46.0,Private,,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
43885.0,46.0,Self-emp-inc,204928.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22954.0,38.0,Private,343403.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,16.0,,<=50K
17976.0,51.0,Private,415287.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,1902.0,40.0,United-States,>50K
12002.0,27.0,Private,126349.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,49.0,United-States,<=50K
11269.0,45.0,Self-emp-inc,214690.0,Some-college,10.0,Separated,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30530.0,37.0,Private,172571.0,HS-grad,,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
6706.0,67.0,Private,227113.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2457.0,40.0,United-States,<=50K
35414.0,69.0,?,323016.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,99999.0,0.0,40.0,United-States,>50K
31547.0,18.0,?,234648.0,11th,7.0,Never-married,?,Own-child,Black,Male,0.0,0.0,15.0,United-States,<=50K
3883.0,21.0,Local-gov,391936.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
25754.0,37.0,Private,161111.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
20275.0,35.0,Private,95551.0,HS-grad,9.0,,Exec-managerial,Not-in-family,White,Female,0.0,0.0,36.0,United-States,<=50K
7707.0,27.0,Private,37359.0,,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,?,<=50K
25104.0,32.0,,459007.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,90.0,United-States,<=50K
4307.0,64.0,Private,186731.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
4298.0,71.0,Private,124901.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
27829.0,47.0,Local-gov,37672.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,,United-States,<=50K
48178.0,28.0,Private,291374.0,12th,8.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
42459.0,44.0,Private,236746.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,10520.0,0.0,45.0,United-States,>50K
6024.0,24.0,Private,97743.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,37.0,United-States,<=50K
28576.0,36.0,Private,81896.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
22608.0,24.0,Private,211527.0,Bachelors,,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
7601.0,45.0,Federal-gov,187510.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
31204.0,18.0,Private,169745.0,7th-8th,4.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
6005.0,24.0,Private,300584.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
10384.0,50.0,State-gov,78923.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,>50K
24638.0,39.0,Local-gov,134367.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
25955.0,64.0,Local-gov,202738.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35.0,United-States,
46349.0,19.0,?,113915.0,HS-grad,9.0,Never-married,?,Own-child,Black,Male,0.0,0.0,10.0,United-States,<=50K
26128.0,29.0,Self-emp-not-inc,190636.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,1485.0,60.0,United-States,>50K
14816.0,38.0,Private,174308.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,48.0,United-States,<=50K
37785.0,59.0,Self-emp-not-inc,188003.0,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
31504.0,31.0,Private,323069.0,Assoc-acdm,12.0,Divorced,Sales,Unmarried,White,Female,0.0,880.0,45.0,United-States,<=50K
9712.0,34.0,State-gov,62327.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
3146.0,42.0,Private,196344.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Guatemala,<=50K
30082.0,39.0,Self-emp-not-inc,103110.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
14280.0,49.0,Private,176907.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
40306.0,40.0,Local-gov,290660.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,White,Male,8614.0,0.0,50.0,United-States,>50K
38978.0,53.0,Private,94081.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
16493.0,35.0,Private,153790.0,Some-college,10.0,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
6199.0,24.0,Private,87546.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
20457.0,54.0,Local-gov,137691.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
5826.0,27.0,Private,203697.0,Masters,14.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
18096.0,22.0,Private,267174.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
41697.0,53.0,Private,99185.0,HS-grad,9.0,Widowed,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,>50K
41865.0,28.0,Private,62535.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K
44630.0,65.0,Self-emp-inc,184965.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,40.0,United-States,>50K
33474.0,34.0,Private,238305.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,1628.0,12.0,?,<=50K
619.0,45.0,Private,323798.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,53.0,United-States,>50K
10230.0,65.0,Private,138247.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,22.0,United-States,<=50K
36144.0,53.0,Self-emp-not-inc,168539.0,9th,5.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0.0,70.0,United-States,<=50K
22716.0,40.0,Private,205175.0,HS-grad,9.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K
41210.0,29.0,Private,231554.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,50.0,United-States,<=50K
18638.0,47.0,Private,481987.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
6317.0,40.0,Private,99679.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,3103.0,0.0,,United-States,>50K
30851.0,61.0,Self-emp-not-inc,219183.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
5411.0,39.0,Private,148485.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
36790.0,37.0,Private,405644.0,1st-4th,2.0,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0.0,0.0,77.0,Mexico,<=50K
424.0,26.0,Private,210982.0,Assoc-voc,11.0,Separated,Adm-clerical,Unmarried,Black,Female,114.0,0.0,40.0,United-States,<=50K
22425.0,57.0,Private,562558.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
40447.0,46.0,Private,273575.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
31910.0,28.0,Private,191355.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
22717.0,19.0,Private,257750.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,25.0,United-States,<=50K
